4.6351743,1.3120226,8.465898,5
4.606444,1.340753,8.475474,5
4.673482,1.3024458,8.513782,5
4.654328,1.3024458,8.504205,5
4.663905,1.3311762,8.542512,5
4.644751,1.3215994,8.532935,5
4.606444,1.283292,8.494628,5
4.606444,1.3024458,8.465898,5
4.5777135,1.3215994,8.465898,5
4.606444,1.292869,8.446744,5
4.606444,1.340753,8.465898,5
4.606444,1.283292,8.475474,5
4.644751,1.3024458,8.552089,5
4.606444,1.3311762,8.542512,5
4.6351743,1.3311762,8.571242,5
4.644751,1.3311762,8.532935,5
4.6255975,1.3599066,8.485051,5
4.5777135,1.340753,8.456321,5
4.6255975,1.3215994,8.465898,5
4.5681367,1.340753,8.42759,5
4.6255975,1.3215994,8.465898,5
4.5872903,1.340753,8.485051,5
4.6255975,1.3599066,8.504205,5
4.644751,1.340753,8.542512,5
4.663905,1.340753,8.513782,5
4.663905,1.340753,8.523358,5
4.6255975,1.3120226,8.504205,5
4.6255975,1.3311762,8.494628,5
4.596867,1.3311762,8.456321,5
4.606444,1.3120226,8.456321,5
4.5777135,1.3599066,8.456321,5
4.606444,1.3503298,8.465898,5
4.644751,1.3503298,8.504205,5
4.673482,1.3311762,8.494628,5
4.663905,1.3120226,8.532935,5
4.6351743,1.3599066,8.532935,5
4.6160207,1.340753,8.542512,5
4.6160207,1.3120226,8.475474,5
4.6255975,1.3215994,8.465898,5
4.644751,1.3215994,8.456321,5
4.6351743,1.3024458,8.437167,5
4.5872903,1.3120226,8.446744,5
4.644751,1.3503298,8.475474,5
4.6255975,1.3503298,8.494628,5
4.644751,1.3311762,8.513782,5
4.6255975,1.3503298,8.542512,5
4.5777135,1.3311762,8.552089,5
4.606444,1.3215994,8.513782,5
4.644751,1.3599066,8.465898,5
4.6255975,1.3120226,8.475474,5
4.596867,1.3120226,8.475474,5
4.6160207,1.340753,8.485051,5
4.606444,1.3120226,8.513782,5
4.6351743,1.292869,8.523358,5
4.606444,1.3503298,8.523358,5
4.606444,1.3120226,8.542512,5
4.6255975,1.3311762,8.523358,5
4.6351743,1.3694834,8.456321,5
4.663905,1.3215994,8.465898,5
4.644751,1.3503298,8.494628,5
4.6160207,1.3215994,8.513782,5
4.6351743,1.3120226,8.504205,5
4.606444,1.3215994,8.523358,5
4.6255975,1.3215994,8.456321,5
4.606444,1.3694834,8.485051,5
4.644751,1.3120226,8.437167,5
4.654328,1.340753,8.456321,5
4.606444,1.3503298,8.485051,5
4.663905,1.3120226,8.542512,5
4.644751,1.3024458,8.532935,5
4.6255975,1.3311762,8.532935,5
4.6255975,1.3599066,8.494628,5
4.6255975,1.3215994,8.465898,5
4.644751,1.3024458,8.456321,5
4.6160207,1.3311762,8.465898,5
4.5872903,1.3311762,8.437167,5
4.6351743,1.3790601,8.485051,5
4.663905,1.340753,8.504205,5
4.673482,1.3120226,8.532935,5
4.6351743,1.3599066,8.532935,5
4.6160207,1.3599066,8.513782,5
4.6351743,1.3503298,8.494628,5
4.6255975,1.3503298,8.456321,5
4.606444,1.3503298,8.446744,5
4.6351743,1.3503298,8.465898,5
4.6160207,1.3215994,8.456321,5
4.644751,1.3503298,8.485051,5
4.654328,1.3599066,8.504205,5
4.654328,1.340753,8.494628,5
4.6351743,1.3120226,8.513782,5
4.6160207,1.3311762,8.532935,5
4.606444,1.3694834,8.475474,5
4.6255975,1.3215994,8.494628,5
4.644751,1.3024458,8.465898,5
4.6160207,1.3024458,8.475474,5
4.6160207,1.283292,8.465898,5
4.6160207,1.2737153,8.513782,5
4.6160207,1.340753,8.504205,5
4.644751,1.2737153,8.504205,5
4.7309427,1.2737153,8.580819,5
4.5872903,1.3024458,8.561666,5
4.6351743,1.3120226,8.485051,5
4.6255975,1.3215994,8.523358,5
4.644751,1.2641385,8.465898,5
4.6351743,1.3694834,8.475474,5
4.5872903,1.3694834,8.456321,5
4.6255975,1.3215994,8.504205,5
4.5777135,1.340753,8.475474,5
4.6255975,1.340753,8.494628,5
4.644751,1.3311762,8.475474,5
4.6351743,1.340753,8.523358,5
4.6255975,1.3503298,8.504205,5
4.644751,1.340753,8.494628,5
4.644751,1.3311762,8.485051,5
4.644751,1.340753,8.465898,5
4.6160207,1.3503298,8.485051,5
4.6255975,1.3503298,8.456321,5
4.644751,1.3311762,8.456321,5
4.6351743,1.340753,8.513782,5
4.6160207,1.3503298,8.485051,5
4.654328,1.3215994,8.504205,5
4.663905,1.3503298,8.485051,5
4.663905,1.340753,8.485051,5
4.606444,1.3120226,8.485051,5
4.6351743,1.3599066,8.456321,5
4.606444,1.3215994,8.494628,5
4.644751,1.3215994,8.465898,5
4.6351743,1.340753,8.456321,5
4.644751,1.3503298,8.494628,5
4.644751,1.3120226,8.494628,5
4.5872903,1.3311762,8.504205,5
4.673482,1.388637,8.523358,5
4.644751,1.3599066,8.485051,5
